#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1372      -0.456   -0.461569  0.00141448
        1373      -0.416   -0.461535  0.00141383
        1374      -0.424   -0.461508  0.00141307
        1375      -0.472   -0.461516  0.00141206
        1376      -0.392   -0.461465  0.00141194
        1377      -0.552   -0.461531  0.00141244
        1378      -0.424   -0.461504  0.00141168
        1379      -0.464   -0.461505  0.00141066
        1380      -0.488   -0.461525  0.00140977
        1381      -0.448   -0.461515  0.00140878
        1382       -0.52   -0.461557   0.0014084
        1383       -0.56   -0.461628  0.00140918
        1384      -0.448   -0.461618  0.00140819
        1385        -0.4   -0.461574  0.00140788
        1386      -0.432   -0.461553  0.00140702
        1387      -0.464   -0.461554  0.00140601
        1388      -0.416   -0.461522  0.00140538
        1389       -0.52   -0.461564    0.001405
        1390      -0.496   -0.461588  0.00140421
        1391        -0.4   -0.461544   0.0014039
        1392      -0.472   -0.461552  0.00140291
        1393       -0.52   -0.461594  0.00140253
        1394      -0.464   -0.461595  0.00140152
        1395      -0.424   -0.461568  0.00140078
        1396      -0.472   -0.461576  0.00139979
        1397      -0.416   -0.461543  0.00139917
        1398      -0.528   -0.461591  0.00139898
        1399       -0.52   -0.461633   0.0013986
        1400        -0.4   -0.461589  0.00139829
        1401      -0.392   -0.461539  0.00139818
        1402      -0.536   -0.461592  0.00139819
        1403      -0.384   -0.461537  0.00139829
        1404      -0.456   -0.461533   0.0013973
        1405       -0.44   -0.461517  0.00139638
        1406      -0.496   -0.461542  0.00139561
        1407       -0.48   -0.461555  0.00139468
        1408      -0.456   -0.461551  0.00139369
        1409      -0.496   -0.461576  0.00139292
        1410      -0.464   -0.461577  0.00139193
        1411      -0.536    -0.46163  0.00139194
        1412      -0.408   -0.461592  0.00139148
        1413      -0.552   -0.461656  0.00139196
        1414      -0.504   -0.461686   0.0013913
        1415      -0.472   -0.461693  0.00139033
        1416       -0.44   -0.461678  0.00138944
        1417      -0.528   -0.461725  0.00138924
        1418      -0.464   -0.461726  0.00138827
        1419      -0.432   -0.461705  0.00138745
        1420      -0.456   -0.461701  0.00138647
        1421      -0.448   -0.461692  0.00138553
        1422      -0.448   -0.461682  0.00138459
        1423      -0.536   -0.461734   0.0013846
        1424       -0.44   -0.461719  0.00138371
        1425        -0.4   -0.461676  0.00138342
        1426      -0.392   -0.461627  0.00138331
        1427      -0.344   -0.461544   0.0013848
        1428       -0.48   -0.461557  0.00138389
        1429      -0.424   -0.461531  0.00138317
        1430        -0.4   -0.461488  0.00138287
        1431      -0.472   -0.461495  0.00138192
        1432      -0.496    -0.46152  0.00138117
        1433      -0.456   -0.461516  0.00138021
        1434      -0.448   -0.461506  0.00137928
        1435      -0.472   -0.461514  0.00137834
        1436      -0.504   -0.461543   0.0013777
        1437      -0.448   -0.461534  0.00137677
        1438      -0.496   -0.461558  0.00137602
        1439      -0.464   -0.461559  0.00137507
        1440        -0.4   -0.461517  0.00137478
        1441      -0.568   -0.461591  0.00137581
        1442      -0.416   -0.461559  0.00137522
        1443      -0.488   -0.461577  0.00137438
        1444      -0.488   -0.461596  0.00137355
        1445      -0.424    -0.46157  0.00137285
        1446       -0.48   -0.461582  0.00137196
        1447      -0.424   -0.461556  0.00137126
        1448      -0.456   -0.461552  0.00137032
        1449      -0.424   -0.461527  0.00136962
        1450      -0.464   -0.461528  0.00136867
        1451      -0.424   -0.461502  0.00136797
        1452      -0.504   -0.461532  0.00136734
        1453      -0.488    -0.46155  0.00136652
        1454      -0.344   -0.461469  0.00136797
        1455      -0.448    -0.46146  0.00136706
        1456      -0.456   -0.461456  0.00136613
        1457      -0.472   -0.461463  0.00136521
        1458      -0.592   -0.461553  0.00136721
        1459       -0.48   -0.461565  0.00136633
        1460      -0.504   -0.461595   0.0013657
        1461      -0.496   -0.461618  0.00136497
        1462      -0.528   -0.461663  0.00136479
        1463      -0.488   -0.461681  0.00136398
        1464      -0.488   -0.461699  0.00136317
        1465        -0.4   -0.461657  0.00136289
        1466      -0.464   -0.461659  0.00136196
        1467       -0.48   -0.461671  0.00136109
        1468      -0.472   -0.461678  0.00136018
        1469      -0.504   -0.461707  0.00135956
        1470      -0.352   -0.461633  0.00136068
        1471      -0.416   -0.461602  0.00136011
        1472       -0.48   -0.461614  0.00135924
        1473      -0.416   -0.461583  0.00135867
        1474      -0.352   -0.461509  0.00135978
        1475      -0.456   -0.461505  0.00135886
        1476      -0.552   -0.461566  0.00135933
        1477       -0.44   -0.461552  0.00135848
        1478       -0.52   -0.461591  0.00135814
        1479       -0.48   -0.461604  0.00135728
        1480      -0.512   -0.461638  0.00135679
        1481       -0.52   -0.461677  0.00135644
        1482      -0.432   -0.461657  0.00135568
        1483       -0.48    -0.46167  0.00135482
        1484      -0.456   -0.461666  0.00135391
        1485      -0.432   -0.461646  0.00135315
        1486      -0.512    -0.46168  0.00135266
        1487       -0.48   -0.461692  0.00135181
        1488       -0.52   -0.461731  0.00135147
        1489      -0.488   -0.461749  0.00135067
        1490      -0.504   -0.461777  0.00135007
        1491      -0.448   -0.461768  0.00134919
        1492      -0.432   -0.461748  0.00134844
        1493      -0.504   -0.461776  0.00134783
        1494        -0.4   -0.461735  0.00134756
        1495      -0.512   -0.461769  0.00134708
        1496      -0.504   -0.461797  0.00134647
        1497      -0.536   -0.461846  0.00134649
        1498      -0.584   -0.461928  0.00134805
        1499      -0.432   -0.461908   0.0013473
        1500      -0.432   -0.461888  0.00134655
        1501      -0.504   -0.461916  0.00134595
        1502      -0.504   -0.461944  0.00134534
        1503      -0.528   -0.461988  0.00134517
        1504      -0.464   -0.461989  0.00134427
        1505      -0.504   -0.462017  0.00134367
        1506      -0.464   -0.462019  0.00134278
        1507      -0.496   -0.462041  0.00134208
        1508      -0.528   -0.462085   0.0013419
        1509       -0.44    -0.46207  0.00134109
        1510      -0.512   -0.462103  0.00134061
        1511       -0.48   -0.462115  0.00133977
        1512      -0.488   -0.462132    0.001339
        1513      -0.456   -0.462128  0.00133812
        1514       -0.44   -0.462114  0.00133731
        1515      -0.592   -0.462199  0.00133918
        1516      -0.504   -0.462227  0.00133858
        1517      -0.504   -0.462254  0.00133798
        1518      -0.472   -0.462261  0.00133711
        1519      -0.408   -0.462225  0.00133671
        1520      -0.424     -0.4622  0.00133607
        1521        -0.4   -0.462159  0.00133581
        1522      -0.408   -0.462124  0.00133541
        1523      -0.544   -0.462177  0.00133561
        1524      -0.368   -0.462115  0.00133617
        1525       -0.52   -0.462153  0.00133583
        1526       -0.56   -0.462218  0.00133649
        1527       -0.48   -0.462229  0.00133567
        1528       -0.44   -0.462215  0.00133487
        1529      -0.496   -0.462237  0.00133418
        1530      -0.368   -0.462175  0.00133473
        1531      -0.488   -0.462192  0.00133397
        1532      -0.496   -0.462214  0.00133328
        1533       -0.48   -0.462226  0.00133246
        1534      -0.536   -0.462274  0.00133246
        1535      -0.536   -0.462322  0.00133245
        1536      -0.448   -0.462313  0.00133162
        1537      -0.416   -0.462282  0.00133109
        1538      -0.488   -0.462299  0.00133033
        1539       -0.52   -0.462337     0.00133
        1540       -0.44   -0.462322  0.00132921
        1541       -0.48   -0.462334   0.0013284
        1542      -0.528   -0.462376  0.00132822
        1543      -0.456   -0.462372  0.00132737
        1544      -0.488   -0.462389  0.00132661
        1545      -0.392   -0.462343  0.00132653
        1546      -0.536   -0.462391  0.00132653
        1547        -0.4    -0.46235  0.00132629
        1548      -0.384     -0.4623   0.0013264
        1549      -0.528   -0.462342  0.00132622
        1550      -0.408   -0.462307  0.00132582
        1551      -0.464   -0.462308  0.00132497
        1552       -0.44   -0.462294  0.00132419
        1553      -0.456    -0.46229  0.00132335
        1554       -0.48   -0.462301  0.00132255
        1555      -0.408   -0.462266  0.00132216
        1556      -0.432   -0.462247  0.00132145
        1557      -0.536   -0.462294  0.00132145
        1558      -0.408   -0.462259  0.00132106
        1559      -0.416    -0.46223  0.00132055
        1560      -0.472   -0.462236  0.00131971
        1561       -0.48   -0.462247  0.00131892
        1562       -0.44   -0.462233  0.00131815
        1563       -0.44   -0.462219  0.00131738
        1564      -0.432   -0.462199  0.00131668
        1565      -0.528   -0.462242  0.00131651
        1566       -0.48   -0.462253  0.00131572
        1567       -0.48   -0.462264  0.00131493
        1568      -0.512   -0.462296  0.00131447
        1569      -0.448   -0.462287  0.00131367
        1570      -0.456   -0.462283  0.00131284
        1571      -0.456   -0.462279  0.00131201
        1572       -0.56   -0.462341  0.00131265
        1573       -0.48   -0.462352  0.00131186
        1574      -0.504   -0.462379  0.00131129
        1575      -0.488   -0.462395  0.00131056
        1576        -0.4   -0.462355  0.00131033
        1577       -0.48   -0.462367  0.00130954
        1578      -0.536   -0.462413  0.00130955
        1579      -0.472   -0.462419  0.00130873
        1580      -0.448    -0.46241  0.00130793
        1581      -0.472   -0.462416  0.00130712
        1582      -0.488   -0.462432  0.00130639
        1583      -0.496   -0.462454  0.00130574
        1584      -0.464   -0.462455  0.00130492
        1585      -0.544   -0.462506  0.00130511
        1586      -0.488   -0.462522  0.00130438
        1587      -0.576   -0.462594  0.00130552
        1588      -0.536    -0.46264  0.00130552
        1589      -0.504   -0.462666  0.00130495
        1590      -0.504   -0.462692  0.00130439
        1591      -0.448   -0.462683   0.0013036
        1592      -0.432   -0.462663  0.00130293
        1593      -0.504   -0.462689  0.00130237
        1594      -0.472   -0.462695  0.00130157
        1595      -0.448   -0.462686  0.00130078
        1596      -0.496   -0.462707  0.00130013
        1597      -0.408   -0.462673  0.00129977
        1598      -0.536   -0.462718  0.00129977
        1599      -0.424   -0.462694  0.00129918
        1600      -0.448   -0.462685   0.0012984
        1601      -0.472   -0.462691   0.0012976
        1602      -0.456   -0.462687   0.0012968
        1603      -0.472   -0.462692    0.001296
        1604      -0.504   -0.462718  0.00129545
        1605      -0.552   -0.462774  0.00129584
        1606       -0.44    -0.46276  0.00129511
        1607      -0.464    -0.46276   0.0012943
        1608        -0.4   -0.462721  0.00129409
        1609      -0.416   -0.462692  0.00129361
        1610      -0.488   -0.462708   0.0012929
        1611       -0.48   -0.462719  0.00129214
        1612      -0.496   -0.462739  0.00129151
        1613       -0.52   -0.462775  0.00129119
        1614      -0.512   -0.462805  0.00129075
        1615      -0.504   -0.462831  0.00129021
        1616      -0.496   -0.462851  0.00128957
        1617      -0.368   -0.462793  0.00129011
        1618       -0.48   -0.462803  0.00128935
        1619      -0.504   -0.462829  0.00128881
        1620      -0.416     -0.4628  0.00128834
        1621      -0.352   -0.462732  0.00128935
        1622      -0.472   -0.462737  0.00128857
        1623      -0.504   -0.462763  0.00128803
        1624      -0.392   -0.462719  0.00128797
        1625        -0.4   -0.462681  0.00128776
        1626       -0.48   -0.462691  0.00128701
        1627      -0.336   -0.462613  0.00128857
        1628      -0.472   -0.462619  0.00128779
        1629      -0.488   -0.462635   0.0012871
        1630      -0.416   -0.462606  0.00128662
        1631      -0.456   -0.462602  0.00128584
        1632        -0.4   -0.462564  0.00128563
        1633      -0.544   -0.462614  0.00128581
        1634       -0.52   -0.462649   0.0012855
        1635       -0.52   -0.462684  0.00128519
        1636      -0.456    -0.46268  0.00128441
        1637      -0.504   -0.462705  0.00128388
        1638      -0.464   -0.462706  0.00128309
        1639       -0.44   -0.462692  0.00128238
        1640       -0.52   -0.462727  0.00128208
        1641       -0.52   -0.462762  0.00128177
        1642      -0.544   -0.462811  0.00128195
        1643      -0.528   -0.462851  0.00128178
        1644      -0.528   -0.462891  0.00128161
        1645        -0.4   -0.462852   0.0012814
        1646       -0.44   -0.462838   0.0012807
        1647      -0.432    -0.46282  0.00128006
        1648        -0.4   -0.462782  0.00127985
        1649      -0.488   -0.462797  0.00127916
        1650      -0.336    -0.46272   0.0012807
        1651      -0.424   -0.462697  0.00128013
        1652       -0.36   -0.462634  0.00128087
        1653      -0.456    -0.46263   0.0012801
        1654      -0.544    -0.46268  0.00128027
        1655      -0.416   -0.462651  0.00127981
        1656      -0.416   -0.462623  0.00127934
        1657        -0.4   -0.462585  0.00127913
        1658      -0.448   -0.462577  0.00127839
        1659      -0.464   -0.462577  0.00127762
        1660      -0.512   -0.462607   0.0012772
        1661      -0.496   -0.462627  0.00127659
        1662      -0.504   -0.462652  0.00127606
        1663      -0.472   -0.462658  0.00127531
        1664      -0.584   -0.462731  0.00127662
        1665       -0.44   -0.462717  0.00127593
        1666      -0.544   -0.462766   0.0012761
        1667      -0.472   -0.462771  0.00127534
        1668      -0.544    -0.46282  0.00127551
        1669       -0.44   -0.462806  0.00127482
        1670       -0.48   -0.462817  0.00127409
        1671       -0.36   -0.462755  0.00127482
        1672      -0.432   -0.462737  0.00127419
        1673       -0.44   -0.462723   0.0012735
        1674      -0.504   -0.462748  0.00127298
        1675      -0.568   -0.462811  0.00127377
        1676       -0.44   -0.462797  0.00127308
        1677      -0.448   -0.462788  0.00127235
        1678       -0.44   -0.462775  0.00127166
        1679        -0.4   -0.462737  0.00127146
        1680      -0.464   -0.462738   0.0012707
        1681      -0.536   -0.462782  0.00127069
        1682      -0.472   -0.462787  0.00126995
        1683      -0.488   -0.462802  0.00126928
        1684      -0.488   -0.462817  0.00126861
        1685      -0.384    -0.46277  0.00126872
        1686      -0.464   -0.462771  0.00126797
        1687        -0.4   -0.462734  0.00126777
        1688      -0.408   -0.462701  0.00126743
        1689      -0.464   -0.462702  0.00126668
        1690      -0.512   -0.462731  0.00126627
        1691      -0.392    -0.46269  0.00126621
        1692      -0.376   -0.462638   0.0012665
        1693      -0.432    -0.46262  0.00126588
        1694       -0.48    -0.46263  0.00126517
        1695      -0.448   -0.462622  0.00126445
        1696      -0.424   -0.462599  0.00126391
        1697       -0.48   -0.462609  0.00126321
        1698      -0.424   -0.462587  0.00126267
        1699      -0.472   -0.462592  0.00126194
        1700      -0.512   -0.462621  0.00126153
        1701      -0.496   -0.462641  0.00126094
        1702      -0.456   -0.462637  0.00126021
        1703      -0.448   -0.462628   0.0012595
        1704      -0.408   -0.462596  0.00125917
        1705      -0.424   -0.462574  0.00125863
        1706      -0.504   -0.462598  0.00125813
        1707      -0.488   -0.462613  0.00125748
        1708      -0.576   -0.462679  0.00125849
        1709      -0.432   -0.462661  0.00125789
        1710      -0.432   -0.462643  0.00125728
        1711      -0.448   -0.462635  0.00125657
        1712      -0.464   -0.462636  0.00125584
        1713       -0.48   -0.462646  0.00125515
        1714      -0.416   -0.462618  0.00125471
        1715      -0.464   -0.462619  0.00125398
        1716      -0.432   -0.462601  0.00125337
        1717      -0.544   -0.462649  0.00125354
        1718      -0.328    -0.46257  0.00125526
        1719      -0.544   -0.462618  0.00125542
        1720      -0.312    -0.46253  0.00125774
        1721      -0.416   -0.462503   0.0012573
        1722      -0.536   -0.462546   0.0012573
        1723      -0.448   -0.462537  0.00125659
        1724       -0.52   -0.462571  0.00125631
        1725      -0.496    -0.46259  0.00125573
        1726      -0.448   -0.462582  0.00125503
        1727      -0.496   -0.462601  0.00125445
        1728      -0.416   -0.462574  0.00125402
        1729      -0.432   -0.462556  0.00125341
        1730       -0.44   -0.462543  0.00125276
        1731      -0.464   -0.462544  0.00125203
        1732      -0.416   -0.462517   0.0012516
        1733      -0.456   -0.462514  0.00125088
        1734      -0.464   -0.462514  0.00125016
        1735       -0.48   -0.462524  0.00124948
        1736      -0.456   -0.462521  0.00124877
        1737      -0.392    -0.46248  0.00124871
        1738      -0.384   -0.462435  0.00124881
        1739       -0.52   -0.462468  0.00124853
        1740      -0.432   -0.462451  0.00124793
        1741      -0.408   -0.462419  0.00124761
        1742       -0.52   -0.462452  0.00124733
        1743      -0.408   -0.462421    0.001247
        1744        -0.4   -0.462385   0.0012468
        1745      -0.432   -0.462368  0.00124621
        1746      -0.384   -0.462323   0.0012463
        1747      -0.424   -0.462301  0.00124578
        1748      -0.392   -0.462261  0.00124572
        1749      -0.504   -0.462285  0.00124524
        1750      -0.408   -0.462254  0.00124491
        1751      -0.624   -0.462346  0.00124762
        1752      -0.536   -0.462388  0.00124762
        1753       -0.48   -0.462398  0.00124695
        1754      -0.528   -0.462436   0.0012468
        1755      -0.432   -0.462418  0.00124621
        1756      -0.488   -0.462433  0.00124558
        1757      -0.488   -0.462447  0.00124496
        1758      -0.424   -0.462425  0.00124444
        1759      -0.448   -0.462417  0.00124376
        1760      -0.448   -0.462409  0.00124308
        1761       -0.44   -0.462396  0.00124244
        1762       -0.48   -0.462406  0.00124178
        1763       -0.48   -0.462416  0.00124111
        1764      -0.504    -0.46244  0.00124063
        1765       -0.56   -0.462495  0.00124116
        1766      -0.408   -0.462464  0.00124084
        1767       -0.48   -0.462474  0.00124018
        1768       -0.56   -0.462529   0.0012407
        1769      -0.408   -0.462499  0.00124039
        1770       -0.52   -0.462531  0.00124011
        1771      -0.552   -0.462582  0.00124044
        1772      -0.456   -0.462578  0.00123974
        1773       -0.44   -0.462565  0.00123911
        1774      -0.416   -0.462539  0.00123869
        1775      -0.416   -0.462513  0.00123827
        1776       -0.48   -0.462523  0.00123761
        1777      -0.432   -0.462505  0.00123703
        1778       -0.48   -0.462515  0.00123638
        1779      -0.512   -0.462543    0.001236
        1780      -0.456   -0.462539  0.00123531
        1781       -0.48   -0.462549  0.00123465
        1782      -0.496   -0.462568   0.0012341
        1783      -0.496   -0.462587  0.00123355
        1784       -0.52   -0.462619  0.00123328
        1785      -0.488   -0.462633  0.00123267
        1786      -0.504   -0.462656   0.0012322
        1787      -0.408   -0.462626  0.00123189
        1788      -0.504   -0.462649  0.00123142
        1789      -0.472   -0.462654  0.00123074
        1790        -0.4   -0.462619  0.00123055
        1791       -0.44   -0.462606  0.00122993
        1792      -0.408   -0.462576  0.00122962
        1793      -0.448   -0.462568  0.00122896
        1794      -0.432   -0.462551  0.00122839
        1795      -0.456   -0.462547  0.00122771
        1796      -0.424   -0.462526  0.00122722
        1797      -0.384   -0.462482  0.00122731
        1798      -0.392   -0.462443  0.00122726
        1799      -0.512    -0.46247  0.00122688
        1800      -0.576   -0.462533  0.00122782
        1801      -0.416   -0.462507  0.00122741
        1802      -0.456   -0.462504  0.00122674
        1803      -0.496   -0.462522   0.0012262
        1804      -0.456   -0.462519  0.00122552
        1805      -0.504   -0.462542  0.00122506
        1806       -0.48   -0.462551  0.00122442
        1807      -0.432   -0.462535  0.00122386
        1808      -0.408   -0.462504  0.00122355
        1809      -0.424   -0.462483  0.00122306
        1810      -0.408   -0.462453  0.00122276
        1811      -0.392   -0.462414   0.0012227
        1812      -0.568   -0.462472  0.00122341
        1813       -0.44    -0.46246   0.0012228
        1814      -0.424   -0.462439  0.00122231
        1815      -0.544   -0.462484  0.00122246
        1816       -0.44   -0.462471  0.00122185
        1817       -0.48   -0.462481  0.00122122
        1818      -0.512   -0.462508  0.00122085
        1819       -0.44   -0.462496  0.00122024
        1820      -0.504   -0.462519  0.00121978
        1821       -0.48   -0.462528  0.00121915
        1822      -0.392    -0.46249   0.0012191
        1823      -0.504   -0.462512  0.00121864
        1824      -0.552   -0.462561  0.00121896
        1825      -0.584   -0.462628  0.00122011
        1826      -0.552   -0.462677  0.00122042
        1827      -0.432    -0.46266  0.00121987
        1828      -0.408    -0.46263  0.00121957
        1829      -0.496   -0.462648  0.00121904
        1830      -0.408   -0.462619  0.00121874
        1831      -0.472   -0.462624  0.00121808
        1832      -0.456    -0.46262  0.00121742
        1833      -0.472   -0.462625  0.00121677
        1834      -0.552   -0.462674  0.00121708
        1835      -0.384   -0.462631  0.00121717
        1836        -0.4   -0.462597  0.00121699
        1837      -0.424   -0.462576   0.0012165
        1838      -0.456   -0.462572  0.00121585
        1839      -0.472   -0.462577   0.0012152
        1840      -0.432   -0.462561  0.00121465
        1841      -0.448   -0.462553  0.00121402
        1842      -0.496   -0.462571  0.00121349
        1843      -0.424    -0.46255  0.00121302
        1844      -0.352    -0.46249  0.00121384
        1845      -0.544   -0.462534  0.00121398
        1846      -0.424   -0.462514  0.00121351
        1847      -0.512    -0.46254  0.00121314
        1848      -0.408   -0.462511  0.00121285
        1849      -0.408   -0.462481  0.00121255
        1850      -0.416   -0.462456  0.00121215
        1851      -0.432    -0.46244  0.00121161
        1852      -0.488   -0.462454  0.00121104
        1853      -0.424   -0.462433  0.00121056
        1854      -0.504   -0.462455  0.00121011
        1855      -0.496   -0.462473   0.0012096
        1856      -0.416   -0.462448   0.0012092
        1857       -0.52   -0.462479  0.00120895
        1858       -0.44   -0.462467  0.00120836
        1859      -0.464   -0.462468  0.00120771
        1860      -0.456   -0.462465  0.00120707
        1861      -0.488   -0.462478   0.0012065
        1862      -0.328   -0.462406  0.00120801
        1863      -0.528   -0.462441  0.00120787
        1864      -0.448   -0.462433  0.00120725
        1865      -0.496   -0.462451  0.00120674
        1866       -0.44   -0.462439  0.00120615
        1867      -0.496   -0.462457  0.00120564
        1868      -0.456   -0.462454    0.001205
        1869       -0.56   -0.462506  0.00120548
        1870      -0.456   -0.462503  0.00120484
        1871      -0.536   -0.462542  0.00120484
        1872      -0.448   -0.462534  0.00120422
        1873      -0.616   -0.462616  0.00120636
        1874       -0.56   -0.462668  0.00120684
        1875      -0.376   -0.462622  0.00120708
        1876      -0.584   -0.462687  0.00120817
        1877      -0.424   -0.462666   0.0012077
        1878      -0.552   -0.462714  0.00120799
        1879       -0.48   -0.462723  0.00120738
        1880      -0.408   -0.462694  0.00120709
        1881       -0.48   -0.462703  0.00120649
        1882      -0.488   -0.462716  0.00120592
        1883      -0.392   -0.462679  0.00120586
        1884       -0.52   -0.462709  0.00120561
        1885      -0.416   -0.462684  0.00120522
        1886      -0.584   -0.462749   0.0012063
        1887      -0.448   -0.462741  0.00120569
        1888      -0.504   -0.462763  0.00120524
        1889      -0.512   -0.462789  0.00120489
        1890      -0.576   -0.462849  0.00120574
        1891      -0.408    -0.46282  0.00120545
        1892       -0.44   -0.462808  0.00120487
        1893      -0.464   -0.462808  0.00120424
        1894      -0.456   -0.462805  0.00120361
        1895      -0.416    -0.46278  0.00120322
        1896      -0.528   -0.462814  0.00120308
        1897      -0.416    -0.46279   0.0012027
        1898      -0.504   -0.462811  0.00120226
        1899      -0.528   -0.462846  0.00120212
        1900      -0.456   -0.462842  0.00120149
        1901      -0.416   -0.462817  0.00120111
        1902       -0.48   -0.462826  0.00120052
        1903       -0.44   -0.462815  0.00119994
        1904      -0.464   -0.462815  0.00119931
        1905      -0.496   -0.462833  0.00119881
        1906      -0.416   -0.462808  0.00119843
        1907      -0.448     -0.4628  0.00119783
        1908       -0.48   -0.462809  0.00119724
        1909      -0.408   -0.462781  0.00119695
        1910      -0.456   -0.462777  0.00119633
        1911       -0.56   -0.462828  0.00119679
        1912      -0.472   -0.462833  0.00119617
        1913      -0.512   -0.462858  0.00119582
        1914      -0.544   -0.462901  0.00119595
        1915       -0.52   -0.462931   0.0011957
        1916      -0.496   -0.462948   0.0011952
        1917       -0.44   -0.462936  0.00119463
        1918      -0.448   -0.462928  0.00119404
        1919      -0.456   -0.462924  0.00119342
        1920      -0.496   -0.462942  0.00119292
        1921      -0.512   -0.462967  0.00119257
        1922       -0.44   -0.462955  0.00119201
        1923      -0.576   -0.463014  0.00119284
        1924      -0.432   -0.462998  0.00119233
        1925       -0.44   -0.462986  0.00119177
        1926      -0.456   -0.462982  0.00119116
        1927      -0.344   -0.462921  0.00119214
        1928      -0.568   -0.462975  0.00119277
        1929      -0.528   -0.463009  0.00119262
        1930      -0.424   -0.462989  0.00119218
        1931      -0.424   -0.462968  0.00119173
        1932      -0.456   -0.462965  0.00119112
        1933      -0.456   -0.462961  0.00119051
        1934      -0.448   -0.462953  0.00118992
        1935      -0.504   -0.462975  0.00118949
        1936      -0.464   -0.462975  0.00118888
        1937      -0.512   -0.463001  0.00118853
        1938      -0.472   -0.463005  0.00118793
        1939      -0.408   -0.462977  0.00118766
        1940      -0.488    -0.46299  0.00118711
        1941      -0.456   -0.462986  0.00118651
        1942      -0.432    -0.46297    0.001186
        1943      -0.504   -0.462991  0.00118558
        1944      -0.392   -0.462955  0.00118553
        1945      -0.464   -0.462955  0.00118492
        1946      -0.432   -0.462939  0.00118442
        1947      -0.464    -0.46294  0.00118381
        1948      -0.472   -0.462945  0.00118322
        1949      -0.424   -0.462925  0.00118278
        1950      -0.488   -0.462937  0.00118224
        1951        -0.4   -0.462905  0.00118207
        1952      -0.408   -0.462877   0.0011818
        1953      -0.528    -0.46291  0.00118167
        1954      -0.496   -0.462927  0.00118119
        1955      -0.416   -0.462903  0.00118083
        1956      -0.488   -0.462916  0.00118029
        1957      -0.464   -0.462917  0.00117969
        1958       -0.48   -0.462925  0.00117912
        1959      -0.376   -0.462881  0.00117935
        1960      -0.432   -0.462865  0.00117885
        1961      -0.488   -0.462878  0.00117832
        1962      -0.328   -0.462809  0.00117973
        1963      -0.376   -0.462765  0.00117995
        1964      -0.512    -0.46279  0.00117962
        1965        -0.4   -0.462758  0.00117945
        1966      -0.416   -0.462734  0.00117909
        1967      -0.448   -0.462727  0.00117852
        1968      -0.416   -0.462703  0.00117816
        1969      -0.424   -0.462684  0.00117772
        1970      -0.536   -0.462721  0.00117771
        1971      -0.528   -0.462754  0.00117758
        1972      -0.536   -0.462791  0.00117757
        1973      -0.504   -0.462812  0.00117716
        1974       -0.44     -0.4628  0.00117662
        1975      -0.464   -0.462801  0.00117602
        1976      -0.424   -0.462781  0.00117559
        1977      -0.448   -0.462774  0.00117502
        1978      -0.432   -0.462758  0.00117453
        1979      -0.512   -0.462783   0.0011742
        1980      -0.352   -0.462727  0.00117494
        1981      -0.392   -0.462692  0.00117489
        1982      -0.544   -0.462733  0.00117501
        1983      -0.496   -0.462749  0.00117454
        1984       -0.48   -0.462758  0.00117398
        1985       -0.44   -0.462747  0.00117344
        1986      -0.464   -0.462747  0.00117285
        1987      -0.472   -0.462752  0.00117227
        1988      -0.376   -0.462708  0.00117249
        1989      -0.384   -0.462669  0.00117257
        1990      -0.408   -0.462641   0.0011723
        1991      -0.416   -0.462618  0.00117195
        1992       -0.52   -0.462647  0.00117171
        1993        -0.4   -0.462615  0.00117155
        1994      -0.416   -0.462592  0.00117119
        1995       -0.48   -0.462601  0.00117064
        1996       -0.44   -0.462589  0.00117011
        1997      -0.496   -0.462606  0.00116964
        1998      -0.392   -0.462571  0.00116959
        1999      -0.512   -0.462595  0.00116927
        2000      -0.472     -0.4626  0.00116869
