#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1241   0.0593711   0.0605203 5.08383e-05
        1242   0.0595064   0.0605195 5.08039e-05
        1243    0.059534   0.0605187 5.07692e-05
        1244   0.0596188    0.060518 5.07336e-05
        1245   0.0597711   0.0605174 5.06964e-05
        1246    0.059742   0.0605168 5.06595e-05
        1247   0.0597241   0.0605161 5.06229e-05
        1248   0.0595327   0.0605153 5.05884e-05
        1249   0.0591022   0.0605142 5.05606e-05
        1250   0.0591699   0.0605131 5.05316e-05
        1251    0.059897   0.0605126 5.04936e-05
        1252   0.0597901   0.0605121 5.04565e-05
        1253   0.0597588   0.0605115 5.04199e-05
        1254   0.0606353   0.0605116 5.03798e-05
        1255   0.0596957   0.0605109 5.03438e-05
        1256    0.059338     0.06051 5.03124e-05
        1257   0.0597724   0.0605094 5.02758e-05
        1258   0.0596449   0.0605087 5.02405e-05
        1259   0.0591384   0.0605076 5.02124e-05
        1260    0.058824   0.0605063 5.01903e-05
        1261   0.0585267   0.0605047 5.01751e-05
        1262   0.0583486    0.060503 5.01644e-05
        1263   0.0589902   0.0605018  5.0139e-05
        1264   0.0583363   0.0605001 5.01286e-05
        1265   0.0583687   0.0604984 5.01172e-05
        1266   0.0588328   0.0604971 5.00949e-05
        1267   0.0584991   0.0604955 5.00802e-05
        1268   0.0585974    0.060494 5.00631e-05
        1269   0.0588344   0.0604927 5.00407e-05
        1270   0.0593848   0.0604918 5.00089e-05
        1271   0.0584663   0.0604902 4.99949e-05
        1272   0.0591263   0.0604892 4.99671e-05
        1273   0.0590144    0.060488 4.99413e-05
        1274   0.0586127   0.0604865 4.99238e-05
        1275   0.0595457   0.0604858 4.98901e-05
        1276   0.0598113   0.0604853 4.98538e-05
        1277   0.0602382   0.0604851 4.98151e-05
        1278   0.0601876   0.0604849 4.97767e-05
        1279   0.0594336    0.060484 4.97446e-05
        1280    0.059387   0.0604832 4.97131e-05
        1281   0.0587473   0.0604818 4.96927e-05
        1282   0.0591434   0.0604808 4.96649e-05
        1283   0.0583803   0.0604791 4.96532e-05
        1284   0.0584841   0.0604776 4.96388e-05
        1285   0.0597772    0.060477 4.96032e-05
        1286   0.0589977   0.0604759  4.9578e-05
        1287   0.0600286   0.0604755 4.95407e-05
        1288   0.0600219   0.0604752 4.95034e-05
        1289   0.0604071   0.0604751 4.94651e-05
        1290   0.0609514   0.0604755 4.94281e-05
        1291   0.0603041   0.0604754   4.939e-05
        1292   0.0597658   0.0604748 4.93548e-05
        1293   0.0598173   0.0604743 4.93193e-05
        1294   0.0590693   0.0604732 4.92931e-05
        1295   0.0594693   0.0604725 4.92611e-05
        1296   0.0586634   0.0604711 4.92429e-05
        1297   0.0593098   0.0604702 4.92131e-05
        1298   0.0583661   0.0604685 4.92019e-05
        1299   0.0593844   0.0604677 4.91711e-05
        1300    0.059516    0.060467 4.91387e-05
        1301   0.0596746   0.0604664 4.91047e-05
        1302   0.0605463   0.0604664  4.9067e-05
        1303   0.0609456   0.0604668 4.90307e-05
        1304   0.0617102   0.0604677 4.90024e-05
        1305   0.0613612   0.0604684 4.89696e-05
        1306   0.0620568   0.0604696 4.89472e-05
        1307    0.061758   0.0604706 4.89197e-05
        1308   0.0611691   0.0604712 4.88852e-05
        1309   0.0608577   0.0604715 4.88488e-05
        1310   0.0605696   0.0604715 4.88115e-05
        1311   0.0605256   0.0604716 4.87743e-05
        1312   0.0588176   0.0604703 4.87534e-05
        1313    0.059665   0.0604697 4.87202e-05
        1314   0.0589127   0.0604685 4.86975e-05
        1315    0.058278   0.0604669 4.86889e-05
        1316   0.0584179   0.0604653 4.86768e-05
        1317   0.0593894   0.0604645 4.86467e-05
        1318   0.0592474   0.0604636 4.86186e-05
        1319   0.0594171   0.0604628 4.85882e-05
        1320   0.0596444   0.0604621 4.85553e-05
        1321      0.0596   0.0604615  4.8523e-05
        1322   0.0592016   0.0604605 4.84956e-05
        1323    0.059277   0.0604596 4.84672e-05
        1324   0.0594202   0.0604589  4.8437e-05
        1325   0.0592096   0.0604579 4.84096e-05
        1326   0.0599709   0.0604575 4.83745e-05
        1327   0.0598598   0.0604571 4.83401e-05
        1328   0.0598086   0.0604566 4.83062e-05
        1329   0.0600731   0.0604563 4.82707e-05
        1330   0.0599057   0.0604559 4.82362e-05
        1331   0.0604322   0.0604559 4.81999e-05
        1332   0.0596375   0.0604553 4.81677e-05
        1333   0.0604228   0.0604552 4.81315e-05
        1334   0.0592213   0.0604543 4.81044e-05
        1335   0.0595745   0.0604537 4.80728e-05
        1336    0.059684   0.0604531 4.80403e-05
        1337   0.0603234    0.060453 4.80045e-05
        1338   0.0613006   0.0604536 4.79728e-05
        1339   0.0616279   0.0604545  4.7945e-05
        1340   0.0620581   0.0604557 4.79241e-05
        1341    0.061648   0.0604566 4.78966e-05
        1342    0.060574   0.0604567  4.7861e-05
        1343   0.0589405   0.0604555 4.78387e-05
        1344   0.0604768   0.0604556 4.78031e-05
        1345    0.060485   0.0604556 4.77676e-05
        1346   0.0593445   0.0604548 4.77392e-05
        1347   0.0611085   0.0604552 4.77062e-05
        1348   0.0612707   0.0604558 4.76747e-05
        1349   0.0604036   0.0604558 4.76393e-05
        1350   0.0596537   0.0604552 4.76078e-05
        1351   0.0594478   0.0604545 4.75784e-05
        1352   0.0592469   0.0604536 4.75516e-05
        1353   0.0596928    0.060453 4.75197e-05
        1354   0.0599186   0.0604526 4.74863e-05
        1355   0.0603786   0.0604526 4.74513e-05
        1356   0.0601058   0.0604523  4.7417e-05
        1357   0.0601401   0.0604521 4.73826e-05
        1358   0.0603527    0.060452 4.73477e-05
        1359   0.0595847   0.0604514 4.73172e-05
        1360   0.0596821   0.0604508 4.72858e-05
        1361   0.0598289   0.0604503 4.72533e-05
        1362   0.0591118   0.0604494 4.72288e-05
        1363   0.0599283    0.060449 4.71957e-05
        1364   0.0595165   0.0604483  4.7166e-05
        1365   0.0603784   0.0604482 4.71315e-05
        1366   0.0602749   0.0604481 4.70972e-05
        1367   0.0597668   0.0604476 4.70654e-05
        1368   0.0613619   0.0604483 4.70357e-05
        1369   0.0603701   0.0604482 4.70014e-05
        1370    0.060952   0.0604486 4.69685e-05
        1371   0.0607183   0.0604488 4.69347e-05
        1372   0.0600014   0.0604485 4.69016e-05
        1373   0.0586345   0.0604471  4.6886e-05
        1374   0.0584814   0.0604457 4.68737e-05
        1375   0.0586288   0.0604444 4.68583e-05
        1376   0.0586031   0.0604431 4.68433e-05
        1377   0.0589413    0.060442  4.6822e-05
        1378   0.0598543   0.0604415 4.67899e-05
        1379   0.0603572   0.0604415  4.6756e-05
        1380   0.0606293   0.0604416 4.67224e-05
        1381   0.0606094   0.0604417 4.66887e-05
        1382   0.0607576    0.060442 4.66555e-05
        1383   0.0609858   0.0604424 4.66234e-05
        1384   0.0599033    0.060442 4.65913e-05
        1385   0.0596143   0.0604414 4.65615e-05
        1386    0.060021   0.0604411 4.65289e-05
        1387   0.0590589   0.0604401  4.6506e-05
        1388   0.0598451   0.0604396 4.64745e-05
        1389   0.0600586   0.0604394 4.64419e-05
        1390   0.0604256   0.0604394 4.64085e-05
        1391   0.0605589   0.0604394 4.63752e-05
        1392   0.0608505   0.0604397 4.63428e-05
        1393    0.059434    0.060439 4.63151e-05
        1394   0.0593318   0.0604382 4.62887e-05
        1395   0.0586862    0.060437 4.62726e-05
        1396   0.0581703   0.0604353 4.62679e-05
        1397   0.0587373   0.0604341 4.62508e-05
        1398   0.0590155   0.0604331 4.62288e-05
        1399   0.0599946   0.0604328 4.61968e-05
        1400   0.0602347   0.0604327  4.6164e-05
        1401   0.0607431   0.0604329 4.61316e-05
        1402   0.0609767   0.0604333 4.61004e-05
        1403   0.0611042   0.0604337   4.607e-05
        1404   0.0618499   0.0604348 4.60482e-05
        1405   0.0625321   0.0604362 4.60396e-05
        1406   0.0625219   0.0604377 4.60308e-05
        1407   0.0628589   0.0604395 4.60302e-05
        1408   0.0623546   0.0604408 4.60176e-05
        1409    0.063271   0.0604428 4.60288e-05
        1410   0.0616154   0.0604437 4.60036e-05
        1411   0.0626256   0.0604452  4.5997e-05
        1412   0.0615544    0.060446 4.59711e-05
        1413   0.0624832   0.0604474 4.59612e-05
        1414   0.0612068    0.060448 4.59318e-05
        1415   0.0634919   0.0604501 4.59497e-05
        1416   0.0627442   0.0604517 4.59458e-05
        1417   0.0626471   0.0604533 4.59395e-05
        1418   0.0615907   0.0604541 4.59141e-05
        1419   0.0611671   0.0604546 4.58845e-05
        1420   0.0612345   0.0604551 4.58555e-05
        1421   0.0602607    0.060455 4.58234e-05
        1422   0.0606645   0.0604551 4.57914e-05
        1423   0.0608306   0.0604554   4.576e-05
        1424   0.0607706   0.0604556 4.57284e-05
        1425   0.0602065   0.0604555 4.56967e-05
        1426   0.0602013   0.0604553  4.5665e-05
        1427   0.0603463   0.0604552  4.5633e-05
        1428   0.0595423   0.0604546 4.56055e-05
        1429   0.0601211   0.0604543 4.55742e-05
        1430   0.0604857   0.0604544 4.55424e-05
        1431   0.0602101   0.0604542 4.55109e-05
        1432   0.0604794   0.0604542 4.54791e-05
        1433   0.0596194   0.0604536 4.54511e-05
        1434   0.0601104   0.0604534   4.542e-05
        1435    0.059361   0.0604526 4.53947e-05
        1436   0.0599736   0.0604523 4.53643e-05
        1437   0.0594542   0.0604516 4.53381e-05
        1438   0.0601682   0.0604514  4.5307e-05
        1439   0.0601619   0.0604512  4.5276e-05
        1440   0.0600124   0.0604509 4.52455e-05
        1441    0.059965   0.0604506 4.52154e-05
        1442    0.059935   0.0604502 4.51855e-05
        1443   0.0594983   0.0604495  4.5159e-05
        1444   0.0593913   0.0604488 4.51336e-05
        1445   0.0590401   0.0604478 4.51129e-05
        1446   0.0599655   0.0604475  4.5083e-05
        1447   0.0610977   0.0604479  4.5054e-05
        1448   0.0620495    0.060449 4.50365e-05
        1449   0.0631169   0.0604509  4.5043e-05
        1450   0.0631427   0.0604527 4.50502e-05
        1451   0.0628027   0.0604544 4.50483e-05
        1452   0.0619257   0.0604554 4.50286e-05
        1453   0.0617619   0.0604563 4.50066e-05
        1454   0.0612324   0.0604568 4.49788e-05
        1455   0.0603458   0.0604567  4.4948e-05
        1456   0.0608029    0.060457 4.49177e-05
        1457    0.060166   0.0604568 4.48874e-05
        1458   0.0606076   0.0604569 4.48567e-05
        1459    0.060866   0.0604572 4.48268e-05
        1460   0.0599195   0.0604568 4.47976e-05
        1461   0.0602703   0.0604567 4.47672e-05
        1462   0.0599629   0.0604563 4.47378e-05
        1463   0.0600427    0.060456 4.47081e-05
        1464   0.0593477   0.0604553  4.4684e-05
        1465   0.0611526   0.0604558  4.4656e-05
        1466   0.0610214   0.0604561 4.46272e-05
        1467   0.0613571   0.0604568  4.4601e-05
        1468   0.0618733   0.0604577 4.45811e-05
        1469   0.0616341   0.0604585 4.45579e-05
        1470   0.0619249   0.0604595 4.45388e-05
        1471   0.0618034   0.0604604 4.45179e-05
        1472   0.0609822   0.0604608  4.4489e-05
        1473   0.0604904   0.0604608 4.44588e-05
        1474   0.0607482    0.060461 4.44291e-05
        1475   0.0605571   0.0604611  4.4399e-05
        1476   0.0605212   0.0604611  4.4369e-05
        1477   0.0609811   0.0604615 4.43403e-05
        1478   0.0602609   0.0604613 4.43105e-05
        1479   0.0606812   0.0604615 4.42808e-05
        1480   0.0608419   0.0604617 4.42517e-05
        1481    0.060647   0.0604619  4.4222e-05
        1482   0.0604054   0.0604618 4.41921e-05
        1483   0.0610238   0.0604622  4.4164e-05
        1484   0.0603288   0.0604621 4.41343e-05
        1485   0.0604696   0.0604621 4.41046e-05
        1486   0.0603939   0.0604621 4.40749e-05
        1487   0.0599237   0.0604617 4.40468e-05
        1488   0.0605102   0.0604617 4.40172e-05
        1489   0.0603591   0.0604617 4.39877e-05
        1490   0.0608929    0.060462 4.39591e-05
        1491   0.0601867   0.0604618   4.393e-05
        1492   0.0611178   0.0604622 4.39028e-05
        1493   0.0604621   0.0604622 4.38734e-05
        1494   0.0608784   0.0604625 4.38449e-05
        1495   0.0611621    0.060463  4.3818e-05
        1496   0.0609107   0.0604633 4.37898e-05
        1497   0.0610396   0.0604636 4.37622e-05
        1498   0.0607297   0.0604638 4.37334e-05
        1499   0.0611908   0.0604643 4.37069e-05
        1500   0.0604135   0.0604643 4.36777e-05
        1501   0.0608298   0.0604645 4.36493e-05
        1502   0.0604945   0.0604645 4.36203e-05
        1503   0.0601972   0.0604644 4.35916e-05
        1504   0.0610654   0.0604648 4.35645e-05
        1505   0.0611578   0.0604652 4.35379e-05
        1506   0.0617851   0.0604661 4.35179e-05
        1507    0.061051   0.0604665 4.34907e-05
        1508   0.0615828   0.0604672 4.34682e-05
        1509   0.0612563   0.0604677 4.34425e-05
        1510   0.0610631   0.0604681 4.34155e-05
        1511   0.0607249   0.0604683 4.33871e-05
        1512   0.0609774   0.0604686 4.33597e-05
        1513   0.0603416   0.0604686 4.33312e-05
        1514   0.0603561   0.0604685 4.33026e-05
        1515   0.0604417   0.0604685  4.3274e-05
        1516   0.0603927   0.0604684 4.32455e-05
        1517   0.0611593   0.0604689 4.32194e-05
        1518   0.0613511   0.0604695 4.31948e-05
        1519   0.0606275   0.0604696 4.31665e-05
        1520   0.0599842   0.0604692 4.31393e-05
        1521   0.0589533   0.0604682 4.31225e-05
        1522   0.0583523   0.0604669 4.31165e-05
        1523   0.0578169   0.0604651 4.31233e-05
        1524   0.0580642   0.0604635 4.31238e-05
        1525    0.058112    0.060462 4.31231e-05
        1526   0.0599385   0.0604617 4.30962e-05
        1527   0.0597147   0.0604612 4.30707e-05
        1528   0.0602348    0.060461 4.30428e-05
        1529   0.0606535   0.0604611 4.30148e-05
        1530   0.0601796    0.060461 4.29871e-05
        1531   0.0605979   0.0604611 4.29591e-05
        1532   0.0603589    0.060461 4.29311e-05
        1533   0.0594509   0.0604603 4.29082e-05
        1534   0.0586884   0.0604592 4.28958e-05
        1535   0.0580356   0.0604576 4.28969e-05
        1536   0.0580959   0.0604561 4.28965e-05
        1537   0.0578719   0.0604544 4.29015e-05
        1538   0.0582621   0.0604529 4.28973e-05
        1539   0.0588107   0.0604519 4.28827e-05
        1540   0.0593576   0.0604512 4.28607e-05
        1541   0.0591715   0.0604503  4.2841e-05
        1542   0.0602212   0.0604502 4.28134e-05
        1543   0.0599601   0.0604499 4.27869e-05
        1544   0.0612179   0.0604504  4.2762e-05
        1545   0.0610737   0.0604508 4.27363e-05
        1546   0.0616867   0.0604516 4.27161e-05
        1547   0.0611709    0.060452  4.2691e-05
        1548   0.0615224   0.0604527  4.2669e-05
        1549   0.0617912   0.0604536 4.26502e-05
        1550   0.0621739   0.0604547 4.26372e-05
        1551   0.0619671   0.0604557 4.26208e-05
        1552   0.0626107   0.0604571  4.2616e-05
        1553   0.0623073   0.0604583 4.26052e-05
        1554   0.0622478   0.0604594 4.25933e-05
        1555   0.0619419   0.0604604 4.25766e-05
        1556   0.0623543   0.0604616 4.25666e-05
        1557   0.0612223   0.0604621 4.25421e-05
        1558   0.0614828   0.0604627 4.25198e-05
        1559   0.0615648   0.0604634 4.24984e-05
        1560   0.0614807   0.0604641 4.24762e-05
        1561   0.0620223   0.0604651 4.24607e-05
        1562   0.0619302    0.060466 4.24439e-05
        1563   0.0626284   0.0604674 4.24393e-05
        1564    0.062942    0.060469 4.24416e-05
        1565    0.063802   0.0604711 4.24679e-05
        1566   0.0644993   0.0604737 4.25186e-05
        1567   0.0636276   0.0604757 4.25391e-05
        1568   0.0640413    0.060478 4.25727e-05
        1569   0.0629519   0.0604796 4.25748e-05
        1570   0.0619246   0.0604805 4.25576e-05
        1571   0.0601143   0.0604802 4.25311e-05
        1572   0.0602153   0.0604801 4.25044e-05
        1573   0.0595713   0.0604795 4.24813e-05
        1574    0.059299   0.0604787 4.24609e-05
        1575   0.0594205   0.0604781 4.24393e-05
        1576   0.0602915    0.060478 4.24125e-05
        1577   0.0602207   0.0604778  4.2386e-05
        1578   0.0611364   0.0604782 4.23612e-05
        1579   0.0613326   0.0604787 4.23378e-05
        1580   0.0601483   0.0604785 4.23115e-05
        1581   0.0624177   0.0604798 4.23025e-05
        1582   0.0621625   0.0604808 4.22891e-05
        1583   0.0614174   0.0604814 4.22666e-05
        1584   0.0602461   0.0604813 4.22401e-05
        1585   0.0610379   0.0604816  4.2215e-05
        1586    0.061002   0.0604819 4.21896e-05
        1587   0.0616316   0.0604827 4.21692e-05
        1588   0.0617303   0.0604835   4.215e-05
        1589   0.0619378   0.0604844 4.21334e-05
        1590   0.0619712   0.0604853 4.21173e-05
        1591   0.0622234   0.0604864  4.2105e-05
        1592   0.0621223   0.0604874 4.20911e-05
        1593   0.0621464   0.0604885 4.20775e-05
        1594   0.0613202    0.060489 4.20544e-05
        1595   0.0607841   0.0604892 4.20284e-05
        1596   0.0601203   0.0604889 4.20027e-05
        1597   0.0598966   0.0604886 4.19781e-05
        1598   0.0605993   0.0604886 4.19518e-05
        1599   0.0608974   0.0604889 4.19264e-05
        1600   0.0609647   0.0604892 4.19012e-05
        1601   0.0606606   0.0604893 4.18752e-05
        1602   0.0606068   0.0604894 4.18491e-05
        1603   0.0599713   0.0604891 4.18243e-05
        1604   0.0599317   0.0604887 4.17996e-05
        1605   0.0595835   0.0604881 4.17774e-05
        1606   0.0595648   0.0604876 4.17553e-05
        1607   0.0594269   0.0604869 4.17346e-05
        1608   0.0597682   0.0604865  4.1711e-05
        1609   0.0612693   0.0604869 4.16879e-05
        1610   0.0613841   0.0604875 4.16658e-05
        1611   0.0614367   0.0604881 4.16441e-05
        1612   0.0613123   0.0604886 4.16214e-05
        1613   0.0611275    0.060489 4.15974e-05
        1614   0.0601651   0.0604888 4.15722e-05
        1615   0.0601328   0.0604886  4.1547e-05
        1616   0.0602442   0.0604884 4.15216e-05
        1617   0.0603045   0.0604883  4.1496e-05
        1618   0.0608657   0.0604886 4.14711e-05
        1619   0.0618055   0.0604894 4.14534e-05
        1620   0.0614717     0.06049 4.14323e-05
        1621   0.0606435   0.0604901 4.14068e-05
        1622   0.0613618   0.0604906 4.13848e-05
        1623    0.060345   0.0604905 4.13594e-05
        1624   0.0602337   0.0604904 4.13342e-05
        1625   0.0602661   0.0604902  4.1309e-05
        1626   0.0600428   0.0604899 4.12845e-05
        1627   0.0604041   0.0604899 4.12592e-05
        1628   0.0605384   0.0604899 4.12338e-05
        1629   0.0610246   0.0604902 4.12098e-05
        1630   0.0616167   0.0604909 4.11903e-05
        1631   0.0619675   0.0604918  4.1175e-05
        1632   0.0616868   0.0604926 4.11563e-05
        1633   0.0621711   0.0604936 4.11439e-05
        1634   0.0621852   0.0604946 4.11318e-05
        1635   0.0618838   0.0604955 4.11154e-05
        1636   0.0609975   0.0604958 4.10914e-05
        1637   0.0605339   0.0604958 4.10663e-05
        1638   0.0598882   0.0604954 4.10429e-05
        1639    0.060432   0.0604954 4.10179e-05
        1640   0.0603652   0.0604953  4.0993e-05
        1641   0.0605008   0.0604953  4.0968e-05
        1642   0.0606455   0.0604954 4.09431e-05
        1643   0.0609386   0.0604957 4.09191e-05
        1644   0.0603569   0.0604956 4.08943e-05
        1645   0.0610963    0.060496 4.08711e-05
        1646   0.0602231   0.0604958 4.08466e-05
        1647    0.061855   0.0604966 4.08301e-05
        1648   0.0627001    0.060498 4.08272e-05
        1649   0.0616655   0.0604987 4.08086e-05
        1650   0.0625744   0.0604999 4.08033e-05
        1651   0.0618324   0.0605007 4.07865e-05
        1652   0.0618975   0.0605016 4.07706e-05
        1653   0.0614075   0.0605021 4.07496e-05
        1654   0.0615909   0.0605028 4.07303e-05
        1655   0.0618747   0.0605036 4.07141e-05
        1656   0.0614617   0.0605042 4.06936e-05
        1657   0.0614423   0.0605048  4.0673e-05
        1658   0.0618065   0.0605056 4.06561e-05
        1659   0.0605778   0.0605056 4.06316e-05
        1660   0.0621893   0.0605066 4.06198e-05
        1661   0.0618899   0.0605074 4.06038e-05
        1662   0.0627943   0.0605088 4.06027e-05
        1663   0.0625713   0.0605101 4.05972e-05
        1664   0.0625555   0.0605113 4.05915e-05
        1665   0.0610243   0.0605116 4.05682e-05
        1666    0.061034   0.0605119 4.05451e-05
        1667   0.0606789    0.060512 4.05209e-05
        1668   0.0590648   0.0605111 4.05059e-05
        1669   0.0599854   0.0605108 4.04829e-05
        1670   0.0598796   0.0605105 4.04604e-05
        1671   0.0602344   0.0605103 4.04365e-05
        1672   0.0602033   0.0605101 4.04127e-05
        1673    0.060882   0.0605103 4.03892e-05
        1674   0.0594861   0.0605097 4.03697e-05
        1675   0.0607902   0.0605099 4.03459e-05
        1676   0.0595531   0.0605093 4.03259e-05
        1677   0.0605288   0.0605093 4.03019e-05
        1678   0.0598848   0.0605089 4.02796e-05
        1679   0.0607011   0.0605091 4.02557e-05
        1680   0.0595461   0.0605085 4.02359e-05
        1681   0.0590163   0.0605076 4.02217e-05
        1682   0.0588389   0.0605066   4.021e-05
        1683    0.058041   0.0605051 4.02128e-05
        1684   0.0582217   0.0605038 4.02118e-05
        1685    0.058465   0.0605026 4.02061e-05
        1686   0.0586654   0.0605015  4.0197e-05
        1687   0.0593714   0.0605008 4.01788e-05
        1688   0.0596638   0.0605003 4.01581e-05
        1689   0.0604536   0.0605003 4.01343e-05
        1690   0.0607402   0.0605004 4.01108e-05
        1691   0.0596089   0.0604999 4.00905e-05
        1692   0.0614995   0.0605005 4.00712e-05
        1693   0.0616756   0.0605012 4.00535e-05
        1694   0.0608656   0.0605014 4.00305e-05
        1695   0.0602884   0.0605013 4.00071e-05
        1696   0.0602705   0.0605011 3.99837e-05
        1697   0.0594355   0.0605005 3.99651e-05
        1698   0.0588173   0.0604995 3.99538e-05
        1699    0.058703   0.0604985 3.99443e-05
        1700   0.0587087   0.0604974 3.99347e-05
        1701   0.0579066   0.0604959 3.99402e-05
        1702   0.0588879    0.060495 3.99279e-05
        1703     0.05856   0.0604938 3.99207e-05
        1704   0.0584574   0.0604926 3.99151e-05
        1705   0.0586488   0.0604915 3.99063e-05
        1706    0.058082   0.0604901 3.99079e-05
        1707   0.0583476   0.0604889 3.99043e-05
        1708   0.0586517   0.0604878 3.98954e-05
        1709   0.0587504   0.0604868  3.9885e-05
        1710   0.0590431   0.0604859 3.98706e-05
        1711   0.0590722   0.0604851 3.98559e-05
        1712   0.0574931   0.0604834 3.98709e-05
        1713   0.0587805   0.0604824   3.986e-05
        1714   0.0580131   0.0604809 3.98628e-05
        1715   0.0579437   0.0604794  3.9867e-05
        1716   0.0579468    0.060478 3.98711e-05
        1717   0.0582707   0.0604767 3.98686e-05
        1718   0.0591923   0.0604759 3.98524e-05
        1719   0.0602121   0.0604758 3.98295e-05
        1720   0.0600455   0.0604755 3.98071e-05
        1721    0.059704   0.0604751 3.97865e-05
        1722   0.0604189   0.0604751 3.97634e-05
        1723   0.0600955   0.0604748  3.9741e-05
        1724   0.0618344   0.0604756 3.97257e-05
        1725   0.0622417   0.0604766 3.97159e-05
        1726   0.0633022   0.0604783 3.97266e-05
        1727   0.0626006   0.0604795 3.97226e-05
        1728   0.0621959   0.0604805  3.9712e-05
        1729   0.0624465   0.0604816 3.97053e-05
        1730   0.0612312   0.0604821 3.96848e-05
        1731   0.0613686   0.0604826 3.96651e-05
        1732   0.0613135   0.0604831 3.96451e-05
        1733   0.0606031   0.0604831 3.96223e-05
        1734   0.0605895   0.0604832 3.95995e-05
        1735   0.0600869    0.060483 3.95773e-05
        1736   0.0598869   0.0604826  3.9556e-05
        1737   0.0598229   0.0604822 3.95351e-05
        1738   0.0597339   0.0604818 3.95147e-05
        1739   0.0588514   0.0604809 3.95031e-05
        1740   0.0583711   0.0604797  3.9499e-05
        1741   0.0580018   0.0604782 3.95019e-05
        1742   0.0577241   0.0604767 3.95109e-05
        1743   0.0573387   0.0604749 3.95292e-05
        1744   0.0570927   0.0604729 3.95541e-05
        1745   0.0566934   0.0604708 3.95907e-05
        1746   0.0568228   0.0604687 3.96231e-05
        1747   0.0571615   0.0604668 3.96456e-05
        1748   0.0573256    0.060465 3.96636e-05
        1749   0.0579804   0.0604636 3.96664e-05
        1750   0.0588295   0.0604626 3.96547e-05
        1751   0.0594417    0.060462 3.96363e-05
        1752   0.0590104   0.0604612 3.96224e-05
        1753   0.0596561   0.0604608 3.96024e-05
        1754   0.0597204   0.0604603 3.95821e-05
        1755   0.0595406   0.0604598  3.9563e-05
        1756   0.0602584   0.0604597 3.95407e-05
        1757   0.0601639   0.0604595 3.95185e-05
        1758     0.05977   0.0604591  3.9498e-05
        1759   0.0602946    0.060459 3.94756e-05
        1760   0.0593433   0.0604584 3.94583e-05
        1761    0.059825    0.060458 3.94375e-05
        1762    0.059244   0.0604574 3.94212e-05
        1763   0.0587723   0.0604564 3.94104e-05
        1764   0.0590304   0.0604556 3.93963e-05
        1765   0.0589089   0.0604547 3.93838e-05
        1766    0.059029   0.0604539 3.93697e-05
        1767   0.0595167   0.0604534  3.9351e-05
        1768    0.058708   0.0604524 3.93412e-05
        1769   0.0602081   0.0604523 3.93192e-05
        1770   0.0592343   0.0604516  3.9303e-05
        1771   0.0600317   0.0604513 3.92815e-05
        1772   0.0602456   0.0604512 3.92595e-05
        1773   0.0600696    0.060451 3.92379e-05
        1774   0.0610716   0.0604513 3.92174e-05
        1775   0.0611007   0.0604517  3.9197e-05
        1776   0.0606211   0.0604518  3.9175e-05
        1777   0.0613368   0.0604523 3.91562e-05
        1778   0.0609611   0.0604526 3.91352e-05
        1779   0.0599378   0.0604523 3.91143e-05
        1780   0.0602487   0.0604522 3.90924e-05
        1781   0.0588214   0.0604513 3.90812e-05
        1782   0.0589362   0.0604504 3.90685e-05
        1783   0.0585892   0.0604494 3.90606e-05
        1784    0.057735   0.0604479 3.90683e-05
        1785   0.0581247   0.0604466 3.90681e-05
        1786   0.0577437    0.060445 3.90755e-05
        1787     0.05771   0.0604435 3.90836e-05
        1788   0.0585325   0.0604424 3.90764e-05
        1789   0.0584684   0.0604413 3.90701e-05
        1790   0.0586241   0.0604403 3.90614e-05
        1791   0.0592612   0.0604397 3.90452e-05
        1792   0.0590829   0.0604389 3.90307e-05
        1793   0.0589965   0.0604381 3.90173e-05
        1794   0.0593708   0.0604375     3.9e-05
        1795   0.0601502   0.0604373 3.89786e-05
        1796   0.0608006   0.0604375 3.89575e-05
        1797   0.0616995   0.0604383 3.89421e-05
        1798   0.0626559   0.0604395   3.894e-05
        1799   0.0626382   0.0604407 3.89375e-05
        1800   0.0622407   0.0604417 3.89287e-05
        1801   0.0620629   0.0604426 3.89175e-05
        1802   0.0605697   0.0604427  3.8896e-05
        1803   0.0605868   0.0604428 3.88745e-05
        1804   0.0606962   0.0604429 3.88532e-05
        1805   0.0600629   0.0604427 3.88322e-05
        1806   0.0599368   0.0604424 3.88117e-05
        1807    0.060589   0.0604425 3.87904e-05
        1808   0.0606463   0.0604426 3.87691e-05
        1809   0.0605975   0.0604427 3.87477e-05
        1810   0.0604869   0.0604427 3.87263e-05
        1811   0.0611009   0.0604431 3.87066e-05
        1812    0.060186   0.0604429 3.86855e-05
        1813   0.0609002   0.0604432  3.8665e-05
        1814   0.0602941   0.0604431 3.86438e-05
        1815   0.0609913   0.0604434 3.86237e-05
        1816   0.0616088    0.060444 3.86078e-05
        1817   0.0613941   0.0604446   3.859e-05
        1818   0.0614005   0.0604451 3.85724e-05
        1819   0.0616698   0.0604458 3.85571e-05
        1820   0.0611571   0.0604462 3.85379e-05
        1821   0.0607722   0.0604463 3.85171e-05
        1822   0.0603223   0.0604463  3.8496e-05
        1823    0.060173   0.0604461 3.84752e-05
        1824   0.0602036    0.060446 3.84544e-05
        1825   0.0598148   0.0604456 3.84348e-05
        1826   0.0593715   0.0604451 3.84183e-05
